text,label,input
"Well, since it's called Porno Holocaust and directed by Joe D'Amato, I went into this film expecting sleaze...and while I somewhat got it, Porno Holocaust was a massive disappointment as it's just so damned BORING. The title suggests that the film will feature porn, and that's not wrong - Porno Holocaust is pretty much just porn, and most of it is just the same stuff over and over again, I was fast forwarding before the end. The first sex scene is between two women and it got my hopes up, but after that it just degenerates into normal porn, and the rest of the film (for the first hour!) is made up of talking, and you can imagine how much fun that is to sit through! The plot focuses on a deserted island where, believe it or not, something strange is going on. Naturally, it's not long before a group of people - made up of a few men and some scientists, who all happen to be sexy women, land on the island. They have sex a few times and some strange things happen, then over an hour later they're attacked by a mutant zombie creature with an eye for the ladies...<br /><br />This must have seemed like a good idea for an original porno - a zombie who likes to get it on, but unsurprisingly it doesn't work well at all. The film clocks in at just ten minutes short of the two hour mark, and that is far too long for a film like this. I have no idea why Porno Holocaust is as long as it is; if they'd just snipped one minute out of every sex scene, the film would have been under ninety minutes, and that would have made it much more tolerable! The zombie takes what seems like an eternity to appear (it's quite a long time before there's a sex break long enough for them to actually travel to the island in the first place), and when it does finally appear, it's a huge disappointment! I realise that this is low budget B-movie trash, but D'Amato surely could have tried a bit harder and come up with something better than this! I'm not even going to bother mentioning the acting, atmosphere etc, there's no point. Porno Holocaust is basically just your average dull porn flick with a slight sprinkling of horror, and I can't recommend it!",0,"Well, since it's called Porno Holocaust and directed by Joe D'Amato, I went into this film expecting sleaze...and while I somewhat got"
"I'm sorry but I didn't like this doc very much. I can think of a million ways it could have been better. The people who made it obviously don't have much imagination. The interviews aren't very interesting and no real insight is offered. The footage isn't assembled in a very informative way, either. It's too bad because this is a movie that really deserves spellbinding special features. One thing I'll say is that Isabella Rosselini gets more beautiful the older she gets. All considered, this only gets a '4.'",0,I'm sorry but I didn't like this doc very much. I can think of a million ways it could have been better. The people who made it
"I finally caught up to ""Starlight"" last night on television and all I can say is. . . wow! It's hard to know where to begin -- the incredibly hokey special effects (check out the laser beams shooting out of Willie's eyes!), the atrocious acting, the ponderous dialogue, the mismatched use of stock footage, or the air of earnest pretentiousness that infuses the entire production. This truly is a one-of-a-kind experience, and we should all be thankful for that. I nominate Jonathon Kay as the true heir to Ed Wood!",0,"I finally caught up to ""Starlight"" last night on television and all I can say is... wow! It's hard to know where to"
"Movie Title - Tart<br /><br />Date of review - 5/26/02<br /><br />Year of movie - 2001<br /><br />Stars - Dominique Swain, Brad Renfro, Bijou Phillips (barely), Melanie Griffith (barely)<br /><br />NeCRo's Rating - 4 skulls out of 10<br /><br />May Contain spoilers<br /><br />Plot<br /><br />An ""outcast"" Dominique Swain wants to be with the ""in"" group and so she abandons her real friends and joins them.......much annoying rich people talk occurs. Acting<br /><br />ugh, I guess I got what I wanted in that Dominique was ok, but man, the rest of the cast besides maybe Brad Renfro were bad or at least not interesting or likable at all. I know some could say that the others were good because they made me hate them....trust me....I like unlikable chars but this group is unlikable because they can't convincingly be bad people.<br /><br />It figures that the only other people I got this for were barely even in it and that is Melanie Griffith and Bijou Phillips, but the little time they had they were ok. Melanie spoke maybe 2 lines, but at least Bijou had a good character although small.<br /><br />Violence and Gore<br /><br />My mind was constantly under attack from horrid dialogue and very very annoying characters, that's violence enough!! ok there was one bludgeoning with a rock which was ok.<br /><br />T&A Nudity Factor<br /><br />hahaha, they couldn't even add in any nudity to help spice up this movie, probably because no one would want to bear their body for this crap. If they are going to expose themselves they should do it in a movie where they will be remembered as their character and not for ""oh hey I heard she gets naked in this one.""<br /><br />Overall View of the movie (review)<br /><br />ok ok I know I pride myself on being the person who can like most if not almost all movies or at least find some good in it. Well this movie is one of the few I really struggled to find anything worth while in. The problem with this movie is that it is so damn annoying. I already have a deep hatred for snobby rich people attitudes and that didn't help either. All this movie really is, is just a bunch of rich people sitting around acting depressed and stupid. I can't stress the annoyance factor enough. This movie tries to rehash the tried and true ""In group"" plotline which can usually be done ok with little difficulty.<br /><br />Why do I not have a pic from the movie or the box cover? Well I felt this movie didn't deserve that glory so I decided to put a pic of the reason I rented this, and that reason is none other than Dominique Swain. Yes I too was wooed by her in Lolita and thought she was so good that I decided from then on to check her out in any movie in which she acts. At least I keep my promises and yes I have seen the majority of her movies, minus a few hard to find ones. She herself is a great actress and I would defend her actively, but man she chooses some of the crappiest movies to star in. This movie and Smokers are both in the same boat of crappiness, but at least Smokers had a cool idea for a story and even some real good scenes.<br /><br />Also the dvd box tries to fool you into thinking that this movie has stars as well in it by putting Melanie Griffith and Bijou Phillips names on the front of the box. If there's one thing that P****S me off it's a movie that plasters the names of stars on a box to make you think ""wow it has ____ I wonder how good ___is in this one I saw ___ in that movie and thought she was great!"" only to have the big names in the movie for a total of maybe 10 minutes between the 2. Bijou actually had a part that semi-meant something. Melanie on the other hand, only has 2 lines about.... Granted I don't like Melanie that much, but this is about ethics and not star acting.<br /><br />Out of all this mess though props must go to Brad Renfro for turning in an ok performance along with Dominique. Brad may be one very messed up kid in real life, but at least he can act. So the only reason this movie gets any skulls is because I got what I basically wanted which was Dominique Swain and Brad Renfro. Also I had the added pleasure of seeing underrated actress Bijou Phillips make me like her even more. So even though I was annoyed throughout I still came out with some positives, although this was pretty hard this time.<br /><br />I recommend you to ONLY see this if you've seen Lolita and know how good Dominique is or if you are some offbeat fan of Brad or Bijou. Uber Melanie fans will be sorely depressed. Also if you're a fan of crappy movies like me, please do not assume this be a guilty pleasure because you will feel guilty alright, for the money spent on buying or renting.<br /><br />Some movies are ""so bad that they are good"" as the saying goes. What they forgot to add was ""so bad that they are good (to pass up).""<br /><br />NeCRo",0,Movie Title - Tart<br /><br />Date of review - 5/26/02<br /><br />Year of movie - 2001<br /><
"Another Day - this movie requires you to watch it another day to understand it. I thoroughly enjoy watching Shannen Doherty and I was quite interesting in seeing how well Julian McMahon and Shannen appeared together following the roles they played in Charmed. I can certainly PRAISE the acting skills throughout the film, even the directing - but the plot...what happened? I am at a loss for words because I am still confused. I have to stay loyal to the actors who really did a good job considering the madness of the plot. I also have to recommend you watch it because despite the plot-madness I would still watch it over and over again.",0,Another Day - this movie requires you to watch it another day to understand it. I thoroughly enjoy watching Shannen Doherty and I was quite interesting
"Problems: 1) Although billed as ""a loving tribute to Poverty Row,"" a lot of the old footage is not even from Poverty Row films-- much of it is from RKO's ""The Most Dangerous Game,"" (1932), with some from the silent (!?) version of ""The Lost World"" (1926)! <br /><br />2) Much of the old footage is just used as filler (the old shipboard footage) or as silent shots (for example, of Bela walking, looking or staring) often repeated; <br /><br />3) Where is the pantheon of Poverty Row Master Thespians (Bela, Boris, Lon Chaney, Jr., George Zucco, John Carradine, Buster Crabbe, Tom Neal, etc.) emoting their lines as punch lines to the 'new' characters jokes (as in Woody Allen's ""What's Up Tiger Lily?"" or Steve Martin's ""Dead Men Don't Wear Plaid"")? Even Mike Nelson's feeble commentary on the colorized ""Reefer Madness"" is funnier than this. <br /><br />High Point: The long but extremely enlightening lecture by Gregory Mank which makes you give new respect to and admiration for Bela, John Carradine and George Zucco. That's worth the price of the DVD alone!",0,"Problems: 1) Although billed as ""a loving tribute to Poverty Row,"" a lot of the old footage is not even from Poverty Row films--"
"This movie starts slow, then tapers off. After watching for about an hour, and seeing absolutely nothing happen, I walked out. I mean, nothing happened. Zero. Zip. Nada. There is no story. The characters are vague representations of the most boring people any of us know. The producers of this film could be sued in a court of law if they try to sell it as a ""motion"" picture. There is no motion. I could have told the same ""story"" with a couple still pictures with captions. The script is a joke. It's just awful. I doubt that any script doctor in the world could save it. My biggest regret is not that I wasted 60 minutes of my life watching ""Love In the Time of Money"", but that I missed a great opportunity to be a leader. I could have been the first to walk out, but I waited a bit too long. Instead, I watched about 20 people walk out before me.",0,"This movie starts slow, then tapers off. After watching for about an hour, and seeing absolutely nothing happen, I walked out. I mean, nothing"
"Man, what a scam this turned out to be! Not because it wasn't any good (as I wasn't really expecting anything from it) but because I was misled by the DVD sleeve which ignorantly paraded its ""stars"" as being Stuart Whitman, Stella Stevens and Tony Bill. Sure enough, their names did not appear in the film's opening credits, much less themselves in the rest of it!! As it turned out, the only movie which connects those three actors together is the equally obscure LAS VEGAS LADY (1975)  but what that one has to do with THE CRATER LAKE MONSTER is anybody's guess <br /><br />Even so, since I paid $1.50 for its rental and I was in a monster-movie mood anyhow, I elected to watch the movie regardless and, yup, it stunk! Apart from the fact that it had a no-name cast and an anonymous crew, an unmistakably amateurish air was visible from miles away and the most I could do with it is laugh at the JAWS-like pretensions and, intentionally so, at the resistible antics of two moronic layabouts-cum-boat owners who frequently squabble among themselves with the bemused local sheriff looking on. The creature itself  a plesiosaur i.e. half-dinosaur/half-fish  is imperfectly realized (naturally) but, as had been the case with THE GIANT CLAW (1957) which I've also just seen, this didn't seem to bother the film-makers none as they flaunt it as much as they can, especially during the movie's second half!",0,"Man, what a scam this turned out to be! Not because it wasn't any good (as I wasn't really expecting anything from it) but because"
"Cassavetes was clearly an intelligent, sensitive man with bold new ideas about making films. He wanted to be an auteur, to break away from the confines of the system and bring a new realism to the American cinema. For that, I applaud him.<br /><br />Unfortunately, as a member of his audience, I cannot applaud A Woman Under the Influence. Cassavetes took what could have been a fascinating topic (an insane woman) and somehow managed to craft a dull film, filled with lengthy, ad-libbed ranting and drawn-out scenes. He seems to have had a gift for capturing the dullest moments of a person's life on film, and it often appears as though he simply turned the camera on his family and let the motor run and run. This tactic would be acceptable if Cassavetes had captured something devastatingly REAL -- or even a kernel of something so real it touched the heart in ways a conventional film could not. Yet I found the performances, particularly Rowlands', to be artificial. I never believed for a moment that she was really insane. I have met people who are truly mentally disturbed, yet I've never seen any of them act quite like Gena Rowlands in A Woman Under the Influence. She played it like a very obnoxious, uninhibited woman who drinks a lot, and even that was confusing because we only see her drink once (at the beginning), but she acts drunk for the remainder of the film. There are some moments in which she taps into something real, but those moments are few and far between; she fails to sustain a seamless mentally disturbed character. Again, I applaud her efforts, but effort alone is not enough to make the performance ring true.<br /><br />Novice audiences who happen upon this film and see its high IMDb rating will no doubt feel compelled to love it and rate it highly, just to prove that they 'get it.' But don't be brainwashed by the hype -- judge for yourself. You don't have to pretend to like it.<br /><br />Like Woody Allen, John Cassavetes could be accused of solipsism in his film-making, seeming to find his own psyche and his own life experiences so endlessly fascinating that he couldn't imagine that to others they appeared presumptive and tortuously self-indulgent. But Woody Allen at least has demonstrated a gift for keeping an audience entertained -- he knows that a compelling story structure and a good dose of humor are essential to any movie. If Cassavetes had employed some self-discipline (and a sharp pair of editing shears!), A Woman Under the Influence could have stood a chance. But what's the point of making a 'realistic' film if the only people who can stand to sit through it are the art-house devotees and film students who worship Cassavetes as some sort of anti-establishment deity? Without dumbing anything down, I believe Cassavetes could have made A Woman slightly more accessible by keeping the pace moving with an actual plot, instead of presenting a string of 30 minute-long scenes of ad-libbed arguments. If you just make films for yourself and a few of your fans, you're just reaching the already converted. Watch this movie with your own set of eyes and make your own decisions about it. If you are truly moved and fascinated by it, good for you.",0,"Cassavetes was clearly an intelligent, sensitive man with bold new ideas about making films. He wanted to be an auteur, to break away from"
"This is a good plot concept, so why-o-why is it such a poor film. The acting is terrible and every shock is signposted so far in advance that it is almost laughable by the time it reaches you. Spend your time and money elsewhere, this is not worth watching.",0,"This is a good plot concept, so why-o-why is it such a poor film. The acting is terrible and every shock is signposted so far"
"I am the guy who usually keeps opinions to himself, but I just got back from this movie, and felt I had to express my opinions. Let me start by saying that I am a HUGE horror fan. But what makes a horror movie? I sure like to see even a tiny bit of a good script and character development. I know they often lack in horror movies, but Prom Night looked like it didn't even put forth ANY effort in that department. Next, we all love suspense. That on the edge of your seat suspense with unpredictable surprises. Yeah, Prom Night had none of that! Of course, we like a terrifying killer. Prom Night have that? Nope, it has a pretty boy with a cute lil' knife. And when all else fails...at least horror has its guilty pleasure to make it enjoyable like gore gore gore, and the occasional nude scene! Yeah, well when you have a horror movie rated PG-13 like Prom Night, they leave that stuff out too. So with all of these elements missing, I ask....does this still count as a horror movie? Nope. I'd call it more of a comedy. People in my theater were laughing more at this then they were when I saw ""Semi-Pro"" that was supposed to actually be a comedy (which also sucked, but thats another story!). I think I am just going to have to give up on new horror. All the good horror movies of the good ol' days have been remade into garbage so movie studios can make money. The people I went to see it with didn't even know this was a remake! Which made me mad! I wonder what will happen when there's no more movies to remake??? Where will horror go next???",0,"I am the guy who usually keeps opinions to himself, but I just got back from this movie, and felt I had to express my opinions. Let me"
"This movie has it all: it is a thriller, a chase movie, a romance story, a mob tale, a comedy, a road movie... well, in fact it's none of this at all. <br /><br />All the time you are waiting for something interesting to happen, but no, you are still watching the same dull, uninspiring and superficial cliché of a movie with a very bad soundtrack. Even the star cast acting is lacking in credibility. A hit man with his quirks, a girl who's playing hard to get, mob guys acting tough and incapable cops, yawn...<br /><br />I'd recommend not to watch Backtrack. If you want to see a good movie directed by a famous actor, go and see 'The Three Burials of Melquiades Estrada' by Tommy Lee Jones. Now, that's what I call worth watching.",0,"This movie has it all: it is a thriller, a chase movie, a romance story, a mob tale, a comedy, a road movie... well"
"I saw this film at SXSW with the director in attendance. Quite a few people walked out, and the audience could barely muster even polite applause at the end. Of the 60 or 70 films I've seen at this festival, Frownland is among the worst.<br /><br />At 106 minutes, it is at least 95 minutes too long. You get to watch the main character's failed and drawn out attempts to communicate, in extended real time. The same grimaces, hand over mouth motions, kinetic and frantically repeated words and syllables over and over and over again - WE GET THE POINT.<br /><br />One site actually compares this work to early Mike Leigh. What drugs would you have to be on to make that statement? Given that Frownland is a Captain Beefheart song, maybe you'd have to be able to enjoy Trout Mask Replica on heavy rotation to appreciate this film. Unbelievably, this won a jury award at the festival. You can bet it did not win an audience award.",0,"I saw this film at SXSW with the director in attendance. Quite a few people walked out, and the audience could barely muster even polite applause at the"
"First, let me mention the fact that, in spite of its title («Stories», in plural), there is only ONE Kitchen Story. As to whether Isak died or not at the end, I'm not so sure since, in one of the very last scenes, HIS PIPE is seen lying on the table next to the two cups. On the DVD cover, there is a reference to Tati. It claims that the film is «très drôle: rappelle Tati !» («Very funny: reminiscent of Tati!». The great Jacques Tati relied mainly on mime and silent deadpan attitudes to achieve his comical effects and to offer his critically satiric views of his 1950’s French «modern» society. Of course «Kitchen» does take place during the 1950’s and it does offer some (rather faint) satirical references to the absurdities of bureaucracy and there are some long moments were no words are uttered -– but they are not really funny. Are all these small details enough to make «Kitchen» a «Tatiesque» movie ? This being said, I have to admit that «Kitchen» does deal with the sometimes false objectivity of scientific research versus the «truth» of human subjective emotions. Generally speaking, the movie was agonizingly slow, with nothing much happening -- with barely any «dramatic impulse» : the involving parts were the set up during the first 15 minutes or so, and during the last half hour or so. Indeed, the last segment was -- FINALLY !!! -- interesting and moving. It might seem that it was a short subject, of less than an hour, unduly stretched to some 90 minutes. Now, about the set-up (a «scientific» observation on the behavior of single males in their kitchen): at first it seemed very promising –- with the charting out of the comings and goings of bachelors in their kitchen as a means to determine what new inventions would be most useful to come up with. But very quickly this premise turned out to be just a prologue, an «excuse» to introduce the real subject which was only fully developed towards the end and which was about loneliness and the invaluable bond of friendship. Pity ! I honestly wanted to like that movie. Yes, it seemed so promising when I heard about some of its unusual little «anecdotes» -- which were indeed there and which I enjoyed -– such as the burning of a man’s nose hair (instead of using scissors to cut it off), the «investment» of having a huge quantity of «valuable» black pepper stacked away in a barn, the role reversals (the observant becoming the observed), a man’s mouth emitting sounds from a radio program. And there is also a sick horse becoming the catalyst of half-hidden human despair, the relative importance of right or left side car driving in Sweden and Norway (a reflection of the importance for each of these very close neighboring countries to affirm its individuality ?). Am I the sole person who did not fully enjoy that film ? Does this necessarily mean that I'm wrong ? Perhaps it’s almost generally praised «fine points» were, in fact, «too subtle» for me ? Perhaps... Could my individual views on this movie ironically reflect the very essence of the film itself -- which would be the vital necessity to have the right to differ, to affirm one’s individuality and not to follow blindly society’s trends and opinions ? Each one of us has the right to have different personal views and not to be a slave of the demands of one’s bread-winning «dictatorial» demands: often, we do have other alternatives that would allow each one of us to be useful to our society while respecting one’s inner principles. In short, being true to oneself -– the way that in that film Folke (Isak’s «scientific observer») ends up by giving up his job while preferring to stay in his new friend Isak’s house and help his out with the tasks of his farm ... And so, «Vive la différence», as the French say !",0,"First, let me mention the fact that, in spite of its title («Stories», in plural), there is only ONE Kitchen Story. As to whether Is"
"The only reason I rented this movie was that Val Kilmer rarely stars in a bad movie. There is of course a first time for everything. In many ways, this movie proves that oaters aren't as easy to make as we think, especially by foreign directors. The only one who got by with it was probably Sergio Leone, but even his movies lacked that something indefinably innate to our American psyche and panache. American actors in Clint Eastwood and Henry Fonda did help . I can see now why they changed the original title from ""Summer Love"" to "" Dead Man's Bounty"". That itself tells me the producers and director didn't have any core understanding about a western other than those standard shoot'em up scenes and violent themes. I suppose we can say the same about American directors attempting to make a Polish movie while failing miserably in the process.",0,The only reason I rented this movie was that Val Kilmer rarely stars in a bad movie. There is of course a first time for everything. In many
"I had just watched one episode of this program and I couldn't even get to the end of the program. Every minute I had watched this program my I.Q must of dropped about 10 points. This is basically like a children's program but with swearing. Not even the swearing and the insults she tells other people made me laugh. Anyways the story must of been written by a monkey and the people who actually put this script for this program through for filming must of been held at gun point and had no choice but to film this retarded, disappointing, horribly acted program. Sarah Silvermann should use the little money she actually made from this program and get some god damn acting lessons.",0,I had just watched one episode of this program and I couldn't even get to the end of the program. Every minute I had watched this program my I
"This movie has some good lines, but watching Dillon's less-than-masterful Rourke impersonation just left me wanting to see the original. I like Marisa Tomei but she's no Faye Dunaway.<br /><br />Also, in my opinion, the number one movie rule is to make the lead character someone you care about. You might not LOVE the character, but you should care what happens to him. This is achieved in Barfly with the hilarious running gag about the fights with Eddie the bartender. The main fight in Factotum is when, completely unprovoked, he stalks up to the Lily Taylor character in a bar, punches her to the floor and calls her a whore.<br /><br />The whole thing just didn't work. Again, some great lines -- some laugh-out-loud funny -- but as a movie overall it's a fail. Mediocre attempt at reinventing something that was brilliant, and you can't get past that. Next? Let's remake Breakfast at Tiffany's with Kate Hudson.",0,"This movie has some good lines, but watching Dillon's less-than-masterful Rourke impersonation just left me wanting to see the original. I like Mar"
"My kid makes better videos than this! I feel ripped off of the $4.00 spent renting this thing! There is no date on the video case, apparently designed by Wellspring; and, what's even worse, there's no production date for the original film listed anywhere in the movie! The only date given is 2002, leading an unsuspecting renter to believe he's getting a recent film.<br /><br />This movie was so bad from a standpoint of being outdated and irrelevant for any time period but precisely when it was made, that I'm amazed that anyone would take the time and expense to market it as a video. It might be of interest to students studying the counter-culture of the 1960's, the anti-war, anti-establishment, tune-in, turn-on and drop out culture; but when you read the back of the video case, there's no hint that that is what you're getting. If you do make the mistake of renting it though, it is probably best viewed while on drugs, so that your mind will more closely match the wavelength of the minds of the directors, Fassbinder and Fengler. Regardless of your state of mind while watching it, I can tell you that it doesn't get any better after the first scene; so, knowing that, I'm sure you'll be fast asleep long before the end.",0,My kid makes better videos than this! I feel ripped off of the $4.00 spent renting this thing! There is no date on the video case
"Well how was I suppose to know this was ""the"" dumb ass promotional ""Lordi Motion Picture""? I mean, I realized this when that ""dinosaur"" costume showed up and by the time the lead singer made his appearance I was humming ""Hard Rock Hallelujah"" to myself... even though I hate that song. ""Dark Floors"" is about a young autistic girl who is in the process of being sneaked out of the hospital by her over protective father when they, and the rest of the people in that particular elevator, become momentarily trapped... When they arrive at their floor it comes as quite a surprise to find that there is nobody else around. The hospital is empty... Except for a variety of monsters that seem to be stalking them for no apparent reason... They run through the hallways and stairwells, encountering all of the band members of the heavy metal band in their outlandish, shock-rock costumes... Nothing really memorable here, except the lousy acting, lack of gore/nudity, and the utterly shameless promotional edge, reminding me very much of ""KISS Meet the Phantom of the Park"". Yeah, remember that dud? Wish I didn't... I would just recommend avoiding all of these Ghost House films like a fungus and not listen to Lordi since they are a Gwar ripoff band!",0,"Well how was I suppose to know this was ""the"" dumb ass promotional ""Lordi Motion Picture""? I mean, I realized this when that ""d"
